#time,accel_x,accel_y,accel_z
95.334342,-9474.636058,0.000000,229.828649
95.334668,-9622.677246,148.041188,76.609550
95.334995,-9400.615463,0.000000,76.609550
95.335321,-9178.553681,0.000000,306.438199
95.335648,-9548.656652,0.000000,153.219100
95.335974,-9474.636058,0.000000,153.219100
95.336300,-9400.615463,222.061783,0.000000
95.336627,-9400.615463,370.102971,229.828649
95.336953,-9622.677246,0.000000,306.438199
95.337280,-9548.656652,0.000000,306.438199
95.337606,-9400.615463,0.000000,229.828649
95.337932,-9252.574275,0.000000,0.000000
95.338259,-9178.553681,74.020594,306.438199
95.338585,-9326.594869,0.000000,153.219100
95.338912,-9474.636058,74.020594,0.000000
95.339238,-9400.615463,74.020594,76.609550
95.339564,-9252.574275,222.061783,-229.828649
95.339891,-9548.656652,0.000000,76.609550
95.340217,-9400.615463,148.041188,0.000000
95.340544,-9400.615463,222.061783,0.000000
95.340870,-9252.574275,296.082377,0.000000
95.341196,-9474.636058,0.000000,153.219100
95.341523,-9400.615463,74.020594,306.438199
95.341849,-9400.615463,0.000000,459.657299
95.342176,-9474.636058,74.020594,229.828649
95.342502,-9474.636058,0.000000,76.609550
95.342828,-9252.574275,0.000000,76.609550
95.343155,-9474.636058,148.041188,-229.828649
95.343481,-9400.615463,222.061783,0.000000
95.343808,-9178.553681,0.000000,383.047749
95.344134,-9474.636058,296.082377,153.219100
95.344460,-9326.594869,148.041188,153.219100
95.344787,-9474.636058,0.000000,229.828649
95.345113,-9474.636058,74.020594,76.609550
95.345440,-9400.615463,74.020594,306.438199
95.345766,-9400.615463,0.000000,153.219100
95.346092,-9474.636058,222.061783,0.000000
95.346419,-9326.594869,0.000000,0.000000
95.346745,-9252.574275,0.000000,0.000000
95.347072,-9474.636058,222.061783,76.609550
95.347398,-9178.553681,74.020594,0.000000
95.347724,-9326.594869,0.000000,0.000000
95.348051,-9474.636058,0.000000,689.485948
95.348377,-9474.636058,0.000000,229.828649
95.348704,-9622.677246,0.000000,153.219100
95.349030,-9400.615463,0.000000,0.000000
95.349356,-9622.677246,0.000000,76.609550
95.349683,-9696.697840,74.020594,153.219100
95.350009,-9474.636058,0.000000,229.828649
95.350336,-9400.615463,0.000000,0.000000
95.350662,-9326.594869,-148.041188,0.000000
95.350989,-9474.636058,518.144159,229.828649
95.351315,-9622.677246,222.061783,0.000000
95.351641,-9474.636058,148.041188,153.219100
95.351968,-9400.615463,148.041188,153.219100
95.352294,-9474.636058,296.082377,153.219100
95.352621,-9548.656652,-148.041188,0.000000
95.352947,-9548.656652,0.000000,383.047749
95.353273,-9326.594869,74.020594,-153.219100
95.353600,-9400.615463,0.000000,76.609550
95.353926,-9474.636058,74.020594,229.828649
95.354253,-9252.574275,0.000000,0.000000
95.354579,-9326.594869,148.041188,153.219100
95.354905,-9178.553681,74.020594,0.000000
95.355232,-9474.636058,0.000000,229.828649
95.355558,-9400.615463,148.041188,229.828649
95.355884,-9326.594869,0.000000,76.609550
95.356211,-9326.594869,74.020594,76.609550
95.356537,-9326.594869,0.000000,536.266849
95.356864,-9326.594869,148.041188,229.828649
95.357190,-9474.636058,148.041188,0.000000
95.357516,-9400.615463,370.102971,0.000000
95.357843,-9474.636058,148.041188,-153.219100
95.358169,-9474.636058,222.061783,76.609550
95.358495,-9474.636058,0.000000,0.000000
95.358822,-9326.594869,74.020594,76.609550
95.359148,-9252.574275,444.123565,0.000000
95.359475,-9400.615463,74.020594,-229.828649
95.359801,-9252.574275,0.000000,0.000000
95.360127,-9622.677246,296.082377,229.828649
95.360454,-9474.636058,222.061783,0.000000
95.360780,-9474.636058,148.041188,459.657299
95.361106,-9326.594869,0.000000,153.219100
95.361433,-9326.594869,0.000000,306.438199
95.361759,-9474.636058,74.020594,153.219100
95.362086,-9326.594869,-74.020594,306.438199
95.362412,-9474.636058,148.041188,306.438199
95.362738,-9326.594869,148.041188,153.219100
95.363065,-9696.697840,148.041188,76.609550
95.363391,-9622.677246,0.000000,153.219100
95.363717,-9474.636058,74.020594,459.657299
95.364044,-9474.636058,0.000000,306.438199
95.364370,-9326.594869,0.000000,229.828649
95.364697,-9622.677246,0.000000,76.609550
95.365023,-9548.656652,-296.082377,0.000000
95.365349,-9474.636058,74.020594,-153.219100
95.365676,-9400.615463,0.000000,229.828649
95.366002,-9252.574275,-148.041188,153.219100
95.366329,-9474.636058,74.020594,153.219100
95.366655,-9400.615463,0.000000,153.219100
95.366981,-9474.636058,0.000000,0.000000
95.367308,-9474.636058,0.000000,536.266849
95.367634,-9474.636058,-148.041188,229.828649
95.367960,-9326.594869,222.061783,-229.828649
95.368287,-9474.636058,-296.082377,153.219100
95.368613,-9252.574275,148.041188,-306.438199
95.368940,-9622.677246,0.000000,0.000000
95.369266,-9400.615463,0.000000,0.000000
95.369592,-9252.574275,74.020594,0.000000
95.369919,-9400.615463,222.061783,0.000000
95.370245,-9474.636058,74.020594,306.438199
95.370571,-9178.553681,0.000000,153.219100
95.370898,-9474.636058,0.000000,153.219100
95.371224,-9548.656652,296.082377,76.609550
95.371551,-9474.636058,0.000000,459.657299
95.371877,-9474.636058,0.000000,153.219100
95.372203,-9252.574275,148.041188,0.000000
95.372530,-9474.636058,222.061783,0.000000
95.372856,-9326.594869,370.102971,76.609550
95.373182,-9400.615463,296.082377,0.000000
95.373509,-9474.636058,222.061783,0.000000
95.373835,-9474.636058,148.041188,0.000000
95.374162,-9252.574275,0.000000,76.609550
95.374488,-9326.594869,222.061783,0.000000
95.374814,-9400.615463,0.000000,383.047749
95.375141,-9252.574275,296.082377,-153.219100
95.375467,-9474.636058,222.061783,0.000000
95.375793,-9474.636058,0.000000,153.219100
95.376120,-9474.636058,74.020594,76.609550
95.376446,-9030.512492,148.041188,0.000000
95.376773,-9474.636058,148.041188,0.000000
95.377099,-9030.512492,0.000000,306.438199
95.377425,-9178.553681,148.041188,0.000000
95.377752,-9400.615463,0.000000,0.000000
95.378078,-9400.615463,296.082377,0.000000
95.378405,-9326.594869,74.020594,0.000000
95.378731,-9474.636058,0.000000,-76.609550
95.379057,-9548.656652,444.123565,0.000000
95.379384,-9326.594869,370.102971,229.828649
95.379710,-9622.677246,148.041188,76.609550
95.380036,-9548.656652,148.041188,306.438199
95.380363,-9474.636058,0.000000,0.000000
95.380689,-9474.636058,444.123565,459.657299
95.381016,-9326.594869,0.000000,153.219100
95.381342,-9326.594869,-222.061783,0.000000
95.381668,-9474.636058,0.000000,153.219100
95.381995,-9400.615463,0.000000,306.438199
95.382321,-9178.553681,0.000000,306.438199
95.382647,-9400.615463,148.041188,-229.828649
95.382974,-9400.615463,0.000000,0.000000
95.383300,-9474.636058,0.000000,306.438199
95.383627,-9474.636058,296.082377,0.000000
95.383953,-9178.553681,74.020594,76.609550
95.384279,-9326.594869,74.020594,0.000000
95.384606,-9474.636058,0.000000,153.219100
95.384932,-9326.594869,74.020594,536.266849
95.385258,-9474.636058,222.061783,0.000000
95.385585,-9474.636058,0.000000,229.828649
95.385911,-9474.636058,148.041188,-153.219100
95.386238,-9252.574275,0.000000,229.828649
95.386564,-9474.636058,0.000000,0.000000
95.386890,-9474.636058,0.000000,306.438199
95.387217,-9400.615463,0.000000,0.000000
95.387543,-9622.677246,222.061783,153.219100
95.387869,-9622.677246,74.020594,459.657299
95.388196,-9474.636058,148.041188,383.047749
95.388522,-9474.636058,222.061783,229.828649
95.388849,-9474.636058,74.020594,0.000000
95.389175,-9178.553681,148.041188,0.000000
95.389501,-9252.574275,148.041188,0.000000
95.389828,-9326.594869,148.041188,153.219100
95.390154,-9400.615463,148.041188,0.000000
95.390480,-9474.636058,0.000000,229.828649
95.390807,-9252.574275,74.020594,0.000000
95.391133,-9696.697840,222.061783,229.828649
95.391460,-9400.615463,148.041188,306.438199
95.391786,-9474.636058,148.041188,153.219100
95.392112,-9474.636058,148.041188,1072.533697
95.392439,-9400.615463,0.000000,76.609550
95.392765,-9252.574275,0.000000,306.438199
95.393092,-9400.615463,148.041188,229.828649
95.393418,-9622.677246,0.000000,229.828649
95.393744,-9326.594869,148.041188,229.828649
95.394071,-9252.574275,148.041188,-229.828649
95.394397,-9326.594869,0.000000,76.609550
95.394723,-9326.594869,0.000000,0.000000
95.395050,-9326.594869,0.000000,153.219100
95.395376,-9252.574275,0.000000,229.828649
95.395703,-9474.636058,74.020594,0.000000
95.396029,-9474.636058,0.000000,153.219100
95.396355,-9548.656652,222.061783,229.828649
95.396682,-9474.636058,74.020594,306.438199
95.397008,-9474.636058,74.020594,306.438199
95.397334,-9400.615463,222.061783,0.000000
95.397661,-9252.574275,296.082377,0.000000
95.397987,-9474.636058,0.000000,76.609550
95.398314,-9474.636058,222.061783,-76.609550
95.398640,-9252.574275,0.000000,0.000000
95.398966,-9474.636058,0.000000,229.828649
95.399293,-9474.636058,-296.082377,76.609550
95.399619,-9252.574275,0.000000,76.609550
95.399945,-9474.636058,0.000000,383.047749
95.400272,-9252.574275,222.061783,0.000000
95.400598,-9400.615463,592.164754,306.438199
95.400925,-9474.636058,0.000000,76.609550
95.401251,-9474.636058,222.061783,0.000000
95.401577,-9252.574275,0.000000,76.609550
95.401904,-9400.615463,0.000000,229.828649
95.402230,-9252.574275,0.000000,0.000000
95.402556,-9178.553681,74.020594,0.000000
95.402883,-9326.594869,222.061783,-383.047749
95.403209,-9400.615463,296.082377,76.609550
95.403536,-9474.636058,444.123565,383.047749
95.403862,-9474.636058,444.123565,0.000000
95.404188,-9474.636058,74.020594,153.219100
95.404515,-9326.594869,74.020594,76.609550
95.404841,-9178.553681,222.061783,0.000000
95.405168,-9178.553681,0.000000,383.047749
95.405494,-9326.594869,148.041188,153.219100
95.405820,-9400.615463,74.020594,306.438199
95.406147,-9326.594869,148.041188,76.609550
95.406473,-9548.656652,296.082377,0.000000
95.406799,-9400.615463,0.000000,0.000000
95.407126,-9326.594869,0.000000,0.000000
95.407452,-9252.574275,74.020594,153.219100
95.407779,-9252.574275,0.000000,306.438199
95.408105,-9326.594869,0.000000,229.828649
95.408431,-9844.739029,74.020594,0.000000
95.408758,-9548.656652,74.020594,0.000000
95.409084,-9326.594869,0.000000,536.266849
95.409410,-9400.615463,0.000000,0.000000
95.409737,-9548.656652,74.020594,153.219100
95.410063,-9622.677246,148.041188,76.609550
95.410390,-9474.636058,0.000000,0.000000
95.410716,-9400.615463,148.041188,76.609550
95.411042,-9474.636058,0.000000,76.609550
95.411369,-9252.574275,74.020594,0.000000
95.411695,-9104.533087,0.000000,306.438199
95.412021,-9252.574275,222.061783,76.609550
95.412348,-9474.636058,74.020594,76.609550
95.412674,-9400.615463,-148.041188,0.000000
95.413001,-9548.656652,0.000000,76.609550
95.413327,-9474.636058,518.144159,153.219100
95.413653,-9548.656652,0.000000,0.000000
95.413980,-9622.677246,370.102971,0.000000
95.414306,-9400.615463,-148.041188,0.000000
95.414632,-9474.636058,0.000000,536.266849
95.414959,-9474.636058,0.000000,0.000000
95.415285,-9474.636058,0.000000,153.219100
95.415612,-9400.615463,0.000000,0.000000
95.415938,-9252.574275,0.000000,306.438199
95.416264,-9474.636058,444.123565,229.828649
95.416591,-9474.636058,222.061783,76.609550
95.416917,-9400.615463,0.000000,153.219100
95.417243,-9326.594869,296.082377,76.609550
95.417570,-9474.636058,222.061783,306.438199
95.417896,-9474.636058,222.061783,229.828649
95.418223,-9400.615463,-74.020594,306.438199
95.418549,-9474.636058,74.020594,229.828649
95.418875,-9178.553681,74.020594,153.219100
95.419202,-9474.636058,370.102971,76.609550
95.419528,-9252.574275,74.020594,-459.657299
95.419855,-9474.636058,222.061783,0.000000
95.420181,-9474.636058,296.082377,0.000000
95.420507,-8956.491898,444.123565,0.000000
95.420834,-9474.636058,0.000000,383.047749
95.421160,-9400.615463,-148.041188,76.609550
95.421486,-9326.594869,0.000000,459.657299
95.421813,-9474.636058,74.020594,229.828649
95.422139,-9326.594869,222.061783,0.000000
95.422466,-9474.636058,222.061783,-153.219100
95.422792,-9474.636058,0.000000,229.828649
95.423118,-9474.636058,74.020594,0.000000
95.423445,-9252.574275,222.061783,-76.609550
95.423771,-9474.636058,0.000000,229.828649
95.424097,-9252.574275,0.000000,153.219100
95.424424,-9474.636058,74.020594,76.609550
95.424750,-9474.636058,0.000000,229.828649
95.425077,-9400.615463,148.041188,76.609550
95.425403,-9474.636058,0.000000,229.828649
95.425729,-9474.636058,74.020594,229.828649
95.426056,-9474.636058,0.000000,0.000000
95.426382,-9474.636058,74.020594,76.609550
95.426708,-9474.636058,222.061783,-153.219100
95.427035,-9326.594869,0.000000,0.000000
95.427361,-9474.636058,0.000000,0.000000
95.427688,-8956.491898,0.000000,153.219100
95.428014,-9474.636058,0.000000,306.438199
95.428340,-9474.636058,0.000000,536.266849
95.428667,-9474.636058,74.020594,306.438199
95.428993,-9474.636058,0.000000,229.828649
95.429319,-9474.636058,444.123565,76.609550
95.429646,-9400.615463,222.061783,229.828649
95.429972,-9178.553681,0.000000,153.219100
95.430299,-9474.636058,0.000000,0.000000
95.430625,-9178.553681,0.000000,153.219100
95.430951,-9474.636058,74.020594,-153.219100
95.431278,-9622.677246,0.000000,383.047749
95.431604,-9474.636058,222.061783,0.000000
95.431931,-9474.636058,74.020594,0.000000
95.432257,-9622.677246,148.041188,229.828649
95.432583,-9474.636058,222.061783,76.609550
95.432910,-9474.636058,0.000000,0.000000
95.433236,-9400.615463,518.144159,459.657299
95.433562,-9326.594869,222.061783,-76.609550
95.433889,-9252.574275,74.020594,0.000000
95.434215,-9474.636058,0.000000,306.438199
95.434542,-9326.594869,0.000000,153.219100
95.434868,-9696.697840,74.020594,0.000000
95.435194,-9474.636058,0.000000,229.828649
95.435521,-9548.656652,74.020594,0.000000
95.435847,-9326.594869,0.000000,229.828649
95.436173,-9252.574275,0.000000,229.828649
95.436500,-9548.656652,148.041188,306.438199
95.436826,-9474.636058,0.000000,229.828649
95.437153,-9326.594869,0.000000,0.000000
95.437479,-9252.574275,-222.061783,153.219100
95.437805,-9474.636058,74.020594,-229.828649
95.438132,-9474.636058,148.041188,76.609550
95.438458,-9326.594869,0.000000,0.000000
95.438784,-9474.636058,0.000000,76.609550
95.439111,-9326.594869,0.000000,0.000000
95.439437,-9622.677246,148.041188,0.000000
95.439764,-9326.594869,0.000000,383.047749
95.440090,-9400.615463,0.000000,229.828649
95.440416,-9474.636058,0.000000,-306.438199
95.440743,-9252.574275,0.000000,0.000000
95.441069,-9548.656652,0.000000,153.219100
95.441395,-9400.615463,0.000000,76.609550
95.441722,-9178.553681,444.123565,306.438199
95.442048,-9548.656652,0.000000,76.609550
95.442375,-9474.636058,-74.020594,0.000000
95.442701,-9474.636058,74.020594,0.000000
95.443027,-9400.615463,0.000000,306.438199
95.443354,-9474.636058,148.041188,76.609550
95.443680,-9474.636058,0.000000,306.438199
95.444007,-9400.615463,0.000000,76.609550
95.444333,-9474.636058,0.000000,0.000000
95.444659,-9622.677246,296.082377,0.000000
95.444986,-9696.697840,296.082377,0.000000
95.445312,-9474.636058,74.020594,0.000000
95.445638,-9326.594869,74.020594,0.000000
95.445965,-9252.574275,74.020594,459.657299
95.446291,-9400.615463,148.041188,0.000000
95.446618,-9474.636058,148.041188,76.609550
95.446944,-9326.594869,0.000000,229.828649
95.447270,-9474.636058,148.041188,229.828649
95.447597,-9326.594869,370.102971,153.219100
95.447923,-9474.636058,148.041188,306.438199
95.448249,-9474.636058,74.020594,76.609550
95.448576,-9474.636058,370.102971,0.000000
95.448902,-9178.553681,74.020594,-76.609550
95.449229,-9326.594869,148.041188,0.000000
95.449555,-9400.615463,0.000000,153.219100
95.449881,-9400.615463,0.000000,306.438199
95.450208,-9326.594869,148.041188,153.219100
95.450534,-9400.615463,0.000000,459.657299
95.450860,-9622.677246,74.020594,0.000000
95.451187,-9474.636058,74.020594,0.000000
95.451513,-9474.636058,222.061783,0.000000
95.451840,-9474.636058,0.000000,76.609550
95.452166,-9474.636058,0.000000,229.828649
95.452492,-9474.636058,74.020594,0.000000
95.452819,-9548.656652,0.000000,229.828649
95.453145,-9400.615463,0.000000,536.266849
95.453471,-9400.615463,0.000000,459.657299
95.453798,-9474.636058,0.000000,0.000000
