#time,accel_x,accel_y,accel_z
1372.330166,-9400.615463,296.082377,766.095498
1372.330492,-9400.615463,0.000000,229.828649
1372.330817,-9252.574275,74.020594,459.657299
1372.331143,-9474.636058,74.020594,76.609550
1372.331469,-9326.594869,148.041188,-153.219100
1372.331794,-9474.636058,0.000000,0.000000
1372.332120,-9474.636058,296.082377,-153.219100
1372.332445,-9770.718434,148.041188,0.000000
1372.332771,-9400.615463,148.041188,0.000000
1372.333096,-9252.574275,0.000000,229.828649
1372.333422,-9400.615463,222.061783,0.000000
1372.333748,-9252.574275,222.061783,0.000000
1372.334073,-9326.594869,0.000000,229.828649
1372.334399,-9252.574275,-74.020594,459.657299
1372.334724,-9326.594869,296.082377,0.000000
1372.335050,-9178.553681,74.020594,153.219100
1372.335375,-9252.574275,0.000000,0.000000
1372.335701,-9400.615463,222.061783,229.828649
1372.336026,-9400.615463,222.061783,76.609550
1372.336352,-9474.636058,222.061783,153.219100
1372.336678,-9474.636058,0.000000,306.438199
1372.337003,-9474.636058,148.041188,0.000000
1372.337329,-9326.594869,222.061783,0.000000
1372.337654,-9326.594869,74.020594,153.219100
1372.337980,-9548.656652,0.000000,0.000000
1372.338305,-9548.656652,0.000000,0.000000
1372.338631,-9326.594869,74.020594,306.438199
1372.338957,-9474.636058,0.000000,229.828649
1372.339282,-9326.594869,-148.041188,153.219100
1372.339608,-9474.636058,222.061783,76.609550
1372.339933,-9474.636058,0.000000,383.047749
1372.340259,-9548.656652,74.020594,0.000000
1372.340584,-9252.574275,0.000000,153.219100
1372.340910,-9548.656652,0.000000,0.000000
1372.341236,-9474.636058,0.000000,0.000000
1372.341561,-9548.656652,0.000000,612.876398
1372.341887,-9548.656652,148.041188,229.828649
1372.342212,-9326.594869,0.000000,76.609550
1372.342538,-9474.636058,0.000000,76.609550
1372.342863,-9474.636058,222.061783,229.828649
1372.343189,-9474.636058,148.041188,-76.609550
1372.343514,-9178.553681,0.000000,0.000000
1372.343840,-9474.636058,0.000000,153.219100
1372.344166,-9474.636058,74.020594,0.000000
1372.344491,-9622.677246,296.082377,0.000000
1372.344817,-9474.636058,370.102971,0.000000
1372.345142,-9252.574275,296.082377,0.000000
1372.345468,-9696.697840,0.000000,0.000000
1372.345793,-9400.615463,0.000000,459.657299
1372.346119,-9474.636058,0.000000,76.609550
1372.346445,-9400.615463,0.000000,306.438199
1372.346770,-9326.594869,148.041188,153.219100
1372.347096,-9474.636058,222.061783,919.314598
1372.347421,-9252.574275,74.020594,76.609550
1372.347747,-9400.615463,148.041188,0.000000
1372.348072,-9474.636058,444.123565,0.000000
1372.348398,-9400.615463,444.123565,76.609550
1372.348723,-9400.615463,0.000000,76.609550
1372.349049,-9400.615463,0.000000,0.000000
1372.349375,-9252.574275,0.000000,0.000000
1372.349700,-9622.677246,0.000000,0.000000
1372.350026,-9474.636058,370.102971,0.000000
1372.350351,-9400.615463,148.041188,229.828649
1372.350677,-9474.636058,222.061783,153.219100
1372.351002,-9400.615463,0.000000,0.000000
1372.351328,-9474.636058,148.041188,766.095498
1372.351654,-9400.615463,0.000000,229.828649
1372.351979,-9696.697840,296.082377,0.000000
1372.352305,-9326.594869,-296.082377,383.047749
1372.352630,-9178.553681,0.000000,229.828649
1372.352956,-9474.636058,0.000000,306.438199
1372.353281,-9252.574275,74.020594,0.000000
1372.353607,-9326.594869,0.000000,76.609550
1372.353933,-9474.636058,0.000000,0.000000
1372.354258,-9474.636058,0.000000,-383.047749
1372.354584,-9622.677246,74.020594,-306.438199
1372.354909,-9474.636058,0.000000,229.828649
1372.355235,-9474.636058,148.041188,0.000000
1372.355560,-9252.574275,0.000000,229.828649
1372.355886,-9474.636058,296.082377,0.000000
1372.356211,-9178.553681,0.000000,459.657299
1372.356537,-9400.615463,148.041188,0.000000
1372.356863,-9400.615463,148.041188,0.000000
1372.357188,-9548.656652,222.061783,306.438199
1372.357514,-9474.636058,0.000000,306.438199
1372.357839,-9252.574275,74.020594,-306.438199
1372.358165,-9400.615463,296.082377,76.609550
1372.358490,-9400.615463,592.164754,229.828649
1372.358816,-9400.615463,148.041188,229.828649
1372.359142,-9400.615463,148.041188,153.219100
1372.359467,-9474.636058,222.061783,229.828649
1372.359793,-9178.553681,0.000000,153.219100
1372.360118,-9400.615463,0.000000,0.000000
1372.360444,-9326.594869,222.061783,76.609550
1372.360769,-9474.636058,0.000000,536.266849
1372.361095,-9548.656652,0.000000,76.609550
1372.361420,-9474.636058,222.061783,766.095498
1372.361746,-9548.656652,148.041188,153.219100
1372.362072,-9474.636058,222.061783,0.000000
1372.362397,-9474.636058,148.041188,76.609550
1372.362723,-9252.574275,222.061783,919.314598
1372.363048,-9400.615463,74.020594,0.000000
1372.363374,-9400.615463,370.102971,0.000000
1372.363699,-9400.615463,0.000000,459.657299
1372.364025,-9400.615463,148.041188,76.609550
1372.364351,-9474.636058,0.000000,306.438199
1372.364676,-9252.574275,148.041188,0.000000
1372.365002,-9622.677246,148.041188,0.000000
1372.365327,-9326.594869,296.082377,0.000000
1372.365653,-9770.718434,148.041188,306.438199
1372.365978,-9252.574275,0.000000,229.828649
1372.366304,-9474.636058,0.000000,0.000000
1372.366630,-9474.636058,148.041188,0.000000
1372.366955,-9400.615463,74.020594,153.219100
1372.367281,-9252.574275,0.000000,0.000000
1372.367606,-9178.553681,0.000000,153.219100
1372.367932,-9474.636058,370.102971,-383.047749
1372.368257,-9400.615463,148.041188,0.000000
1372.368583,-9918.759623,0.000000,153.219100
1372.368908,-9400.615463,74.020594,229.828649
1372.369234,-9400.615463,0.000000,229.828649
1372.369559,-9548.656652,0.000000,76.609550
1372.369885,-9252.574275,444.123565,229.828649
1372.370211,-9548.656652,74.020594,153.219100
1372.370536,-9400.615463,0.000000,229.828649
1372.370862,-9474.636058,148.041188,0.000000
1372.371187,-9548.656652,296.082377,0.000000
1372.371513,-9178.553681,0.000000,153.219100
1372.371838,-9474.636058,74.020594,76.609550
1372.372164,-9474.636058,148.041188,306.438199
1372.372489,-9252.574275,0.000000,306.438199
1372.372815,-8956.491898,296.082377,76.609550
1372.373140,-9474.636058,0.000000,153.219100
1372.373466,-9400.615463,0.000000,306.438199
1372.373791,-9548.656652,74.020594,0.000000
1372.374117,-9474.636058,370.102971,383.047749
1372.374442,-9548.656652,0.000000,0.000000
1372.374768,-9400.615463,0.000000,153.219100
1372.375094,-9252.574275,74.020594,76.609550
1372.375419,-9474.636058,74.020594,229.828649
1372.375745,-9104.533087,0.000000,306.438199
1372.376070,-9326.594869,222.061783,0.000000
1372.376396,-9326.594869,148.041188,0.000000
1372.376721,-9474.636058,74.020594,-76.609550
1372.377047,-9474.636058,222.061783,76.609550
1372.377372,-9474.636058,0.000000,229.828649
1372.377698,-9474.636058,148.041188,229.828649
1372.378023,-9400.615463,0.000000,0.000000
1372.378349,-9178.553681,370.102971,0.000000
1372.378674,-9474.636058,222.061783,76.609550
1372.379000,-9474.636058,0.000000,153.219100
1372.379325,-9252.574275,518.144159,0.000000
1372.379651,-9474.636058,222.061783,229.828649
1372.379977,-9474.636058,74.020594,76.609550
1372.380302,-9400.615463,518.144159,0.000000
1372.380628,-9326.594869,0.000000,153.219100
1372.380953,-9326.594869,0.000000,306.438199
1372.381279,-9178.553681,0.000000,0.000000
1372.381604,-9474.636058,148.041188,0.000000
1372.381930,-9326.594869,74.020594,383.047749
1372.382255,-9474.636058,0.000000,76.609550
1372.382581,-9400.615463,222.061783,229.828649
1372.382906,-9474.636058,74.020594,0.000000
1372.383232,-9400.615463,0.000000,153.219100
1372.383557,-9400.615463,0.000000,153.219100
1372.383883,-9474.636058,74.020594,76.609550
1372.384208,-9326.594869,0.000000,0.000000
1372.384534,-9474.636058,74.020594,153.219100
1372.384860,-9474.636058,296.082377,0.000000
1372.385185,-9474.636058,148.041188,0.000000
1372.385511,-9326.594869,-444.123565,76.609550
1372.385836,-9252.574275,74.020594,153.219100
1372.386162,-9548.656652,148.041188,0.000000
1372.386487,-9400.615463,0.000000,0.000000
1372.386813,-9474.636058,0.000000,153.219100
1372.387138,-9252.574275,148.041188,76.609550
1372.387464,-9400.615463,74.020594,0.000000
1372.387789,-9548.656652,-148.041188,0.000000
1372.388115,-9474.636058,74.020594,229.828649
1372.388440,-9178.553681,222.061783,76.609550
1372.388766,-9400.615463,148.041188,0.000000
1372.389091,-9400.615463,222.061783,229.828649
1372.389417,-9400.615463,296.082377,-612.876398
1372.389743,-9622.677246,148.041188,229.828649
1372.390068,-9474.636058,74.020594,153.219100
1372.390394,-9474.636058,0.000000,153.219100
1372.390719,-9474.636058,0.000000,536.266849
1372.391045,-9400.615463,0.000000,306.438199
1372.391370,-9030.512492,0.000000,383.047749
1372.391696,-9548.656652,0.000000,229.828649
1372.392021,-9548.656652,222.061783,229.828649
1372.392347,-9474.636058,296.082377,76.609550
1372.392672,-9474.636058,0.000000,0.000000
1372.392998,-9326.594869,0.000000,229.828649
1372.393323,-9400.615463,74.020594,229.828649
1372.393649,-9326.594869,148.041188,0.000000
1372.393974,-9474.636058,222.061783,-153.219100
1372.394300,-9474.636058,296.082377,76.609550
1372.394625,-9400.615463,148.041188,0.000000
1372.394951,-9474.636058,370.102971,0.000000
1372.395277,-9400.615463,148.041188,306.438199
1372.395602,-9474.636058,74.020594,0.000000
1372.395928,-9548.656652,74.020594,229.828649
1372.396253,-9474.636058,0.000000,229.828649
1372.396579,-9696.697840,74.020594,0.000000
1372.396904,-9548.656652,148.041188,459.657299
1372.397230,-9474.636058,148.041188,76.609550
1372.397555,-9474.636058,444.123565,0.000000
1372.397881,-9770.718434,74.020594,76.609550
1372.398206,-9622.677246,0.000000,0.000000
1372.398532,-9400.615463,74.020594,0.000000
1372.398857,-9474.636058,0.000000,0.000000
1372.399183,-9252.574275,0.000000,76.609550
1372.399508,-9178.553681,-148.041188,76.609550
1372.399834,-9178.553681,0.000000,0.000000
1372.400160,-9474.636058,0.000000,229.828649
1372.400485,-9622.677246,222.061783,-76.609550
1372.400811,-9548.656652,74.020594,0.000000
1372.401136,-9252.574275,0.000000,536.266849
1372.401462,-9400.615463,0.000000,0.000000
1372.401787,-9326.594869,148.041188,0.000000
1372.402113,-9400.615463,74.020594,0.000000
1372.402438,-9474.636058,296.082377,0.000000
1372.402764,-9474.636058,74.020594,0.000000
1372.403089,-9474.636058,0.000000,153.219100
1372.403415,-9474.636058,148.041188,0.000000
1372.403740,-9474.636058,0.000000,76.609550
1372.404066,-9030.512492,0.000000,0.000000
1372.404391,-9326.594869,222.061783,0.000000
1372.404717,-9104.533087,74.020594,0.000000
1372.405043,-9474.636058,222.061783,0.000000
1372.405368,-9474.636058,222.061783,-229.828649
1372.405694,-9474.636058,148.041188,0.000000
1372.406019,-9474.636058,148.041188,76.609550
1372.406345,-9474.636058,74.020594,229.828649
1372.406670,-9326.594869,222.061783,76.609550
1372.406996,-9252.574275,0.000000,0.000000
1372.407321,-9474.636058,74.020594,0.000000
1372.407647,-9622.677246,222.061783,0.000000
1372.407972,-9474.636058,0.000000,229.828649
1372.408298,-9252.574275,222.061783,0.000000
1372.408623,-9178.553681,74.020594,153.219100
1372.408949,-9400.615463,148.041188,0.000000
1372.409274,-9400.615463,148.041188,0.000000
1372.409600,-9918.759623,222.061783,-689.485948
1372.409926,-9400.615463,444.123565,0.000000
1372.410251,-9326.594869,222.061783,153.219100
1372.410577,-9178.553681,0.000000,153.219100
1372.410902,-9474.636058,0.000000,76.609550
1372.411228,-9252.574275,296.082377,229.828649
1372.411553,-9474.636058,222.061783,0.000000
1372.411879,-9252.574275,0.000000,383.047749
1372.412204,-9400.615463,74.020594,0.000000
1372.412530,-9104.533087,74.020594,0.000000
1372.412855,-9474.636058,74.020594,0.000000
1372.413181,-9252.574275,74.020594,76.609550
1372.413506,-9474.636058,222.061783,0.000000
1372.413832,-9178.553681,148.041188,76.609550
1372.414157,-9252.574275,74.020594,76.609550
1372.414483,-9474.636058,148.041188,76.609550
1372.414809,-9400.615463,0.000000,306.438199
1372.415134,-9548.656652,0.000000,229.828649
1372.415460,-9326.594869,222.061783,459.657299
1372.415785,-9474.636058,74.020594,459.657299
1372.416111,-9252.574275,0.000000,153.219100
1372.416436,-9400.615463,222.061783,-306.438199
1372.416762,-9252.574275,222.061783,0.000000
1372.417087,-9622.677246,148.041188,0.000000
1372.417413,-9474.636058,0.000000,229.828649
1372.417738,-9400.615463,74.020594,0.000000
1372.418064,-9252.574275,74.020594,0.000000
1372.418389,-9178.553681,0.000000,0.000000
1372.418715,-9178.553681,0.000000,76.609550
1372.419040,-9400.615463,0.000000,0.000000
1372.419366,-9252.574275,0.000000,306.438199
1372.419691,-9252.574275,148.041188,0.000000
1372.420017,-9474.636058,0.000000,76.609550
1372.420343,-9696.697840,74.020594,0.000000
1372.420668,-9696.697840,0.000000,0.000000
1372.420994,-9844.739029,74.020594,-153.219100
1372.421319,-9474.636058,0.000000,76.609550
1372.421645,-9474.636058,0.000000,0.000000
1372.421970,-9178.553681,74.020594,76.609550
1372.422296,-9474.636058,296.082377,0.000000
1372.422621,-9252.574275,148.041188,153.219100
1372.422947,-9474.636058,148.041188,0.000000
1372.423272,-9252.574275,222.061783,0.000000
1372.423598,-9178.553681,74.020594,229.828649
1372.423923,-9326.594869,222.061783,76.609550
1372.424249,-9474.636058,74.020594,0.000000
1372.424574,-9474.636058,148.041188,153.219100
1372.424900,-9400.615463,222.061783,153.219100
1372.425226,-9178.553681,222.061783,-689.485948
1372.425551,-9326.594869,444.123565,0.000000
1372.425877,-9474.636058,148.041188,-153.219100
1372.426202,-9474.636058,296.082377,-229.828649
1372.426528,-9178.553681,74.020594,76.609550
1372.426853,-9474.636058,370.102971,229.828649
1372.427179,-9400.615463,74.020594,229.828649
1372.427504,-9474.636058,444.123565,229.828649
1372.427830,-9474.636058,0.000000,0.000000
1372.428155,-9104.533087,518.144159,0.000000
1372.428481,-9400.615463,0.000000,0.000000
1372.428806,-9400.615463,74.020594,0.000000
1372.429132,-9548.656652,0.000000,153.219100
1372.429457,-9474.636058,148.041188,153.219100
1372.429783,-9474.636058,148.041188,0.000000
1372.430109,-9178.553681,148.041188,0.000000
1372.430434,-9326.594869,444.123565,0.000000
1372.430760,-9770.718434,74.020594,0.000000
1372.431085,-8956.491898,296.082377,0.000000
1372.431411,-9326.594869,0.000000,536.266849
1372.431736,-9326.594869,0.000000,0.000000
1372.432062,-9104.533087,0.000000,0.000000
1372.432387,-9474.636058,222.061783,-612.876398
1372.432713,-9474.636058,0.000000,306.438199
1372.433038,-9474.636058,74.020594,229.828649
1372.433364,-9474.636058,0.000000,306.438199
1372.433689,-9474.636058,74.020594,459.657299
1372.434015,-9696.697840,-74.020594,0.000000
1372.434340,-9474.636058,296.082377,229.828649
1372.434666,-9548.656652,74.020594,76.609550
1372.434992,-9400.615463,0.000000,0.000000
1372.435317,-9104.533087,222.061783,0.000000
1372.435643,-9252.574275,74.020594,-229.828649
1372.435968,-9474.636058,296.082377,0.000000
1372.436294,-9770.718434,296.082377,0.000000
1372.436619,-9474.636058,444.123565,-766.095498
1372.436945,-9400.615463,296.082377,0.000000
1372.437270,-9474.636058,74.020594,0.000000
1372.437596,-9326.594869,148.041188,0.000000
1372.437921,-9474.636058,148.041188,76.609550
1372.438247,-9252.574275,0.000000,0.000000
1372.438572,-9474.636058,148.041188,76.609550
1372.438898,-9474.636058,74.020594,0.000000
1372.439223,-9104.533087,148.041188,76.609550
1372.439549,-9252.574275,370.102971,0.000000
1372.439875,-9252.574275,296.082377,153.219100
1372.440200,-9326.594869,148.041188,0.000000
1372.440526,-9400.615463,148.041188,-76.609550
1372.440851,-8956.491898,0.000000,153.219100
1372.441177,-9400.615463,148.041188,153.219100
1372.441502,-9474.636058,222.061783,0.000000
1372.441828,-9622.677246,222.061783,-76.609550
1372.442153,-9474.636058,0.000000,306.438199
1372.442479,-9178.553681,222.061783,229.828649
1372.442804,-9474.636058,0.000000,0.000000
1372.443130,-9474.636058,148.041188,0.000000
1372.443455,-9252.574275,74.020594,0.000000
1372.443781,-9030.512492,74.020594,0.000000
1372.444106,-9474.636058,74.020594,76.609550
1372.444432,-9326.594869,74.020594,229.828649
1372.444757,-9252.574275,222.061783,0.000000
1372.445083,-9252.574275,296.082377,-689.485948
1372.445409,-9400.615463,0.000000,0.000000
1372.445734,-9400.615463,74.020594,229.828649
1372.446060,-9400.615463,0.000000,306.438199
1372.446385,-9548.656652,74.020594,76.609550
1372.446711,-9030.512492,370.102971,-229.828649
1372.447036,-9474.636058,74.020594,76.609550
1372.447362,-9548.656652,74.020594,229.828649
1372.447687,-9474.636058,222.061783,0.000000
1372.448013,-8882.471304,222.061783,-383.047749
1372.448338,-9400.615463,74.020594,0.000000
1372.448664,-9548.656652,0.000000,76.609550
1372.448989,-9622.677246,74.020594,0.000000
1372.449315,-9474.636058,0.000000,153.219100
1372.449640,-9474.636058,0.000000,0.000000
1372.449966,-9400.615463,0.000000,153.219100
1372.450292,-9474.636058,148.041188,153.219100
1372.450617,-9622.677246,0.000000,306.438199
1372.450943,-9326.594869,148.041188,0.000000
1372.451268,-9326.594869,148.041188,0.000000
1372.451594,-9622.677246,222.061783,0.000000
1372.451919,-9400.615463,222.061783,-229.828649
1372.452245,-9326.594869,222.061783,0.000000
1372.452570,-9252.574275,148.041188,0.000000
1372.452896,-9474.636058,74.020594,0.000000
1372.453221,-9326.594869,0.000000,229.828649
1372.453547,-9400.615463,74.020594,0.000000
1372.453872,-9622.677246,370.102971,-153.219100
1372.454198,-9474.636058,0.000000,229.828649
1372.454523,-9474.636058,74.020594,0.000000
1372.454849,-9474.636058,222.061783,76.609550
1372.455175,-9326.594869,148.041188,76.609550
1372.455500,-9326.594869,296.082377,153.219100
1372.455826,-9030.512492,296.082377,0.000000
1372.456151,-9400.615463,148.041188,0.000000
1372.456477,-9104.533087,148.041188,306.438199
1372.456802,-9474.636058,222.061783,306.438199
1372.457128,-9474.636058,74.020594,306.438199
1372.457453,-9474.636058,370.102971,306.438199
1372.457779,-9400.615463,296.082377,76.609550
1372.458104,-9178.553681,222.061783,0.000000
1372.458430,-9400.615463,148.041188,76.609550
1372.458755,-9474.636058,74.020594,459.657299
1372.459081,-9548.656652,0.000000,306.438199
1372.459406,-9178.553681,222.061783,-383.047749
1372.459732,-9474.636058,0.000000,-153.219100
1372.460058,-9622.677246,74.020594,0.000000
1372.460383,-9400.615463,222.061783,-76.609550
1372.460709,-9474.636058,296.082377,0.000000
1372.461034,-9474.636058,74.020594,76.609550
1372.461360,-9400.615463,0.000000,383.047749
1372.461685,-9548.656652,0.000000,229.828649
1372.462011,-8956.491898,0.000000,229.828649
1372.462336,-8808.450710,222.061783,76.609550
1372.462662,-9474.636058,222.061783,0.000000
1372.462987,-9474.636058,0.000000,153.219100
1372.463313,-9474.636058,222.061783,383.047749
1372.463638,-9400.615463,444.123565,-612.876398
1372.463964,-9400.615463,296.082377,0.000000
1372.464289,-9400.615463,222.061783,0.000000
1372.464615,-9252.574275,0.000000,229.828649
1372.464941,-9622.677246,0.000000,612.876398
1372.465266,-9474.636058,74.020594,76.609550
1372.465592,-9400.615463,148.041188,0.000000
1372.465917,-9474.636058,222.061783,229.828649
1372.466243,-9400.615463,0.000000,0.000000
1372.466568,-9104.533087,74.020594,229.828649
1372.466894,-9474.636058,148.041188,0.000000
1372.467219,-9400.615463,74.020594,-153.219100
1372.467545,-9400.615463,-148.041188,153.219100
1372.467870,-9474.636058,370.102971,229.828649
1372.468196,-9400.615463,222.061783,153.219100
1372.468521,-9400.615463,0.000000,306.438199
1372.468847,-9252.574275,148.041188,0.000000
1372.469172,-9252.574275,148.041188,153.219100
1372.469498,-9326.594869,296.082377,0.000000
1372.469823,-9178.553681,148.041188,-76.609550
1372.470149,-9400.615463,222.061783,153.219100
1372.470475,-9326.594869,296.082377,76.609550
1372.470800,-9548.656652,222.061783,-536.266849
1372.471126,-9400.615463,222.061783,229.828649
1372.471451,-9474.636058,0.000000,76.609550
1372.471777,-9474.636058,222.061783,229.828649
1372.472102,-9474.636058,518.144159,229.828649
1372.472428,-9548.656652,222.061783,0.000000
1372.472753,-9474.636058,74.020594,76.609550
1372.473079,-9252.574275,148.041188,0.000000
1372.473404,-9400.615463,74.020594,0.000000
1372.473730,-9326.594869,296.082377,-306.438199
1372.474055,-9474.636058,148.041188,0.000000
1372.474381,-9252.574275,0.000000,306.438199
1372.474706,-9326.594869,74.020594,76.609550
1372.475032,-9104.533087,148.041188,0.000000
1372.475357,-9326.594869,296.082377,0.000000
1372.475683,-9622.677246,222.061783,0.000000
1372.476008,-9400.615463,74.020594,0.000000
1372.476334,-9474.636058,74.020594,0.000000
1372.476659,-9326.594869,222.061783,229.828649
1372.476985,-9400.615463,222.061783,76.609550
1372.477310,-9326.594869,148.041188,0.000000
1372.477636,-9178.553681,0.000000,76.609550
1372.477961,-9400.615463,222.061783,229.828649
1372.478287,-9400.615463,0.000000,229.828649
1372.478612,-9474.636058,148.041188,0.000000
1372.478938,-9400.615463,74.020594,76.609550
1372.479263,-9400.615463,296.082377,0.000000
1372.479589,-9622.677246,0.000000,0.000000
1372.479915,-9474.636058,74.020594,0.000000
1372.480240,-9474.636058,148.041188,76.609550
1372.480566,-9622.677246,0.000000,689.485948
1372.480891,-9400.615463,74.020594,0.000000
1372.481217,-9474.636058,0.000000,229.828649
1372.481542,-9252.574275,-148.041188,0.000000
1372.481868,-9548.656652,222.061783,0.000000
1372.482193,-9252.574275,592.164754,0.000000
1372.482519,-9326.594869,148.041188,0.000000
1372.482844,-9474.636058,148.041188,0.000000
1372.483170,-9474.636058,148.041188,76.609550
1372.483495,-9400.615463,222.061783,229.828649
1372.483821,-9474.636058,0.000000,0.000000
1372.484146,-9474.636058,0.000000,306.438199
1372.484472,-9474.636058,0.000000,383.047749
1372.484797,-9474.636058,148.041188,0.000000
1372.485123,-9178.553681,222.061783,-229.828649
1372.485448,-9474.636058,0.000000,0.000000
1372.485774,-9474.636058,148.041188,0.000000
1372.486099,-9252.574275,148.041188,0.000000
1372.486425,-9178.553681,148.041188,229.828649
1372.486750,-9400.615463,370.102971,0.000000
1372.487076,-9474.636058,222.061783,0.000000
1372.487401,-9474.636058,148.041188,229.828649
1372.487727,-9474.636058,222.061783,536.266849
1372.488052,-9178.553681,0.000000,0.000000
1372.488378,-9400.615463,74.020594,-153.219100
1372.488704,-9326.594869,0.000000,306.438199
1372.489029,-9400.615463,296.082377,0.000000
1372.489355,-9474.636058,0.000000,0.000000
1372.489680,-9400.615463,74.020594,-306.438199
1372.490006,-9326.594869,0.000000,76.609550
1372.490331,-9400.615463,444.123565,0.000000
1372.490657,-9474.636058,0.000000,383.047749
1372.490982,-9400.615463,-148.041188,306.438199
1372.491308,-9474.636058,148.041188,306.438199
1372.491633,-9252.574275,0.000000,0.000000
1372.491959,-9474.636058,0.000000,612.876398
1372.492284,-9400.615463,222.061783,459.657299
1372.492610,-9326.594869,296.082377,0.000000
1372.492935,-9474.636058,296.082377,153.219100
1372.493261,-9326.594869,296.082377,153.219100
1372.493586,-9030.512492,-370.102971,153.219100
1372.493912,-9548.656652,0.000000,76.609550
1372.494237,-9474.636058,222.061783,229.828649
1372.494563,-9474.636058,0.000000,76.609550
1372.494888,-9548.656652,296.082377,229.828649
