#time,accel_x,accel_y,accel_z
1370.096054,-9548.656652,296.082377,306.438199
1370.096379,-9400.615463,148.041188,0.000000
1370.096705,-9252.574275,0.000000,383.047749
1370.097030,-9474.636058,148.041188,-153.219100
1370.097356,-9400.615463,0.000000,229.828649
1370.097681,-9326.594869,74.020594,0.000000
1370.098007,-9474.636058,74.020594,153.219100
1370.098332,-9474.636058,222.061783,306.438199
1370.098658,-9400.615463,0.000000,536.266849
1370.098984,-9326.594869,74.020594,0.000000
1370.099309,-9622.677246,0.000000,153.219100
1370.099635,-9474.636058,-74.020594,229.828649
1370.099960,-9326.594869,0.000000,229.828649
1370.100286,-9474.636058,222.061783,536.266849
1370.100611,-9474.636058,222.061783,76.609550
1370.100937,-9474.636058,74.020594,0.000000
1370.101262,-9400.615463,74.020594,0.000000
1370.101588,-9326.594869,0.000000,306.438199
1370.101913,-9474.636058,148.041188,0.000000
1370.102239,-9474.636058,74.020594,306.438199
1370.102565,-9400.615463,148.041188,76.609550
1370.102890,-9474.636058,74.020594,306.438199
1370.103216,-9252.574275,148.041188,-229.828649
1370.103541,-9474.636058,74.020594,153.219100
1370.103867,-9400.615463,0.000000,0.000000
1370.104192,-9474.636058,0.000000,153.219100
1370.104518,-9474.636058,222.061783,459.657299
1370.104843,-9474.636058,0.000000,229.828649
1370.105169,-9474.636058,222.061783,76.609550
1370.105494,-9474.636058,74.020594,0.000000
1370.105820,-9326.594869,444.123565,0.000000
1370.106145,-9696.697840,74.020594,-153.219100
1370.106471,-9548.656652,0.000000,76.609550
1370.106797,-9252.574275,222.061783,76.609550
1370.107122,-9474.636058,74.020594,0.000000
1370.107448,-9326.594869,148.041188,153.219100
1370.107773,-9326.594869,370.102971,-306.438199
1370.108099,-9474.636058,222.061783,-459.657299
1370.108424,-9400.615463,222.061783,153.219100
1370.108750,-9178.553681,-296.082377,76.609550
1370.109075,-9474.636058,148.041188,459.657299
1370.109401,-9400.615463,0.000000,536.266849
1370.109726,-9326.594869,222.061783,76.609550
1370.110052,-9400.615463,0.000000,76.609550
1370.110378,-9474.636058,0.000000,0.000000
1370.110703,-9178.553681,74.020594,153.219100
1370.111029,-9474.636058,74.020594,-153.219100
1370.111354,-9252.574275,0.000000,0.000000
1370.111680,-9252.574275,0.000000,76.609550
1370.112005,-9252.574275,0.000000,153.219100
1370.112331,-9548.656652,222.061783,0.000000
1370.112656,-9474.636058,74.020594,383.047749
1370.112982,-9548.656652,148.041188,-153.219100
1370.113307,-9474.636058,296.082377,0.000000
1370.113633,-9474.636058,0.000000,306.438199
1370.113958,-9326.594869,0.000000,0.000000
1370.114284,-9400.615463,296.082377,76.609550
1370.114610,-9326.594869,222.061783,-229.828649
1370.114935,-9474.636058,0.000000,153.219100
1370.115261,-9400.615463,0.000000,0.000000
1370.115586,-9178.553681,0.000000,536.266849
1370.115912,-9474.636058,148.041188,76.609550
1370.116237,-9474.636058,-222.061783,0.000000
1370.116563,-9252.574275,0.000000,76.609550
1370.116888,-9474.636058,148.041188,153.219100
1370.117214,-9548.656652,518.144159,0.000000
1370.117539,-9474.636058,148.041188,153.219100
1370.117865,-9474.636058,148.041188,229.828649
1370.118191,-9104.533087,0.000000,383.047749
1370.118516,-9400.615463,296.082377,229.828649
1370.118842,-9548.656652,0.000000,153.219100
1370.119167,-9326.594869,74.020594,0.000000
1370.119493,-9474.636058,74.020594,153.219100
1370.119818,-9474.636058,0.000000,229.828649
1370.120144,-9178.553681,518.144159,0.000000
1370.120469,-9548.656652,74.020594,0.000000
1370.120795,-9326.594869,74.020594,0.000000
1370.121120,-9548.656652,0.000000,76.609550
1370.121446,-9326.594869,0.000000,-229.828649
1370.121772,-9474.636058,222.061783,0.000000
1370.122097,-9474.636058,222.061783,0.000000
1370.122423,-9178.553681,74.020594,459.657299
1370.122748,-9474.636058,222.061783,0.000000
1370.123074,-9400.615463,0.000000,76.609550
1370.123399,-9252.574275,296.082377,0.000000
1370.123725,-9400.615463,74.020594,153.219100
1370.124050,-9474.636058,0.000000,0.000000
1370.124376,-9252.574275,592.164754,306.438199
1370.124701,-9400.615463,222.061783,0.000000
1370.125027,-9252.574275,74.020594,306.438199
1370.125352,-9474.636058,74.020594,536.266849
1370.125678,-9326.594869,0.000000,0.000000
1370.126004,-9326.594869,148.041188,0.000000
1370.126329,-9326.594869,74.020594,76.609550
1370.126655,-9548.656652,222.061783,153.219100
1370.126980,-9474.636058,148.041188,153.219100
1370.127306,-9474.636058,592.164754,0.000000
1370.127631,-9326.594869,0.000000,0.000000
1370.127957,-9400.615463,74.020594,76.609550
1370.128282,-9400.615463,0.000000,-76.609550
1370.128608,-9326.594869,222.061783,383.047749
1370.128933,-9474.636058,74.020594,153.219100
1370.129259,-9400.615463,0.000000,459.657299
1370.129585,-9474.636058,296.082377,0.000000
1370.129910,-9474.636058,0.000000,0.000000
1370.130236,-9252.574275,148.041188,153.219100
1370.130561,-9400.615463,148.041188,229.828649
1370.130887,-9326.594869,0.000000,76.609550
1370.131212,-9326.594869,0.000000,383.047749
1370.131538,-9252.574275,74.020594,0.000000
1370.131863,-9474.636058,74.020594,0.000000
1370.132189,-9474.636058,148.041188,306.438199
1370.132514,-9474.636058,222.061783,76.609550
1370.132840,-9400.615463,74.020594,612.876398
1370.133165,-9474.636058,0.000000,612.876398
1370.133491,-9400.615463,222.061783,0.000000
1370.133817,-9252.574275,0.000000,153.219100
1370.134142,-9252.574275,0.000000,76.609550
1370.134468,-9474.636058,74.020594,229.828649
1370.134793,-9326.594869,0.000000,0.000000
1370.135119,-9474.636058,0.000000,76.609550
1370.135444,-9326.594869,222.061783,0.000000
1370.135770,-9696.697840,296.082377,536.266849
1370.136095,-9326.594869,0.000000,0.000000
1370.136421,-9474.636058,74.020594,0.000000
1370.136746,-9474.636058,0.000000,0.000000
1370.137072,-9474.636058,518.144159,0.000000
1370.137398,-9474.636058,222.061783,306.438199
1370.137723,-9326.594869,222.061783,0.000000
1370.138049,-9474.636058,0.000000,0.000000
1370.138374,-9178.553681,0.000000,76.609550
1370.138700,-9474.636058,296.082377,0.000000
1370.139025,-9400.615463,0.000000,153.219100
1370.139351,-9474.636058,74.020594,0.000000
1370.139676,-9622.677246,222.061783,0.000000
1370.140002,-9400.615463,222.061783,306.438199
1370.140327,-9178.553681,0.000000,0.000000
1370.140653,-9474.636058,222.061783,0.000000
1370.140978,-9178.553681,148.041188,0.000000
1370.141304,-9548.656652,666.185348,-153.219100
1370.141630,-9326.594869,0.000000,0.000000
1370.141955,-9474.636058,222.061783,0.000000
1370.142281,-9400.615463,222.061783,153.219100
1370.142606,-9474.636058,-148.041188,229.828649
1370.142932,-9400.615463,222.061783,0.000000
1370.143257,-9474.636058,148.041188,76.609550
1370.143583,-9474.636058,444.123565,0.000000
1370.143908,-9474.636058,0.000000,0.000000
1370.144234,-9474.636058,444.123565,0.000000
1370.144559,-9474.636058,0.000000,383.047749
1370.144885,-9400.615463,0.000000,76.609550
1370.145211,-9474.636058,0.000000,153.219100
1370.145536,-9548.656652,444.123565,0.000000
1370.145862,-9696.697840,0.000000,0.000000
1370.146187,-9400.615463,148.041188,0.000000
1370.146513,-9622.677246,0.000000,153.219100
1370.146838,-9104.533087,0.000000,76.609550
1370.147164,-9326.594869,148.041188,0.000000
1370.147489,-9474.636058,148.041188,-153.219100
1370.147815,-9474.636058,0.000000,0.000000
1370.148140,-9696.697840,296.082377,-76.609550
1370.148466,-9326.594869,296.082377,76.609550
1370.148792,-9326.594869,0.000000,153.219100
1370.149117,-9474.636058,296.082377,0.000000
1370.149443,-9252.574275,0.000000,0.000000
1370.149768,-9474.636058,74.020594,-306.438199
